 written on  7Jul2026 at 13:16:37 
         100
          21
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1
    0    1    0   77   53    0.058014    0.000070
    0    1    0   78   53   -0.053121   -0.000022
    0    1    0   79   53   -0.003227   -0.000251
    0    1    0   80   53   -0.004839    0.000046
    0    1    0   81   53   -0.000637    0.000007
    0    1    0   82   53   -0.000049   -0.000007
    0    1    0   83   53   -0.000265    0.000016
    0    1    0   84   53   -0.000541    0.000001
    0    1    0   85   53    0.002950   -0.000037
    0    1    0   86   53   -0.000120   -0.000008
    0    1    0   87   53    0.003275    0.000082
    0    1    0   88   53   -0.004652   -0.000097
    0    1    0   89   53    0.000209   -0.000005
    0    1    0   90   53    0.001600    0.000038
    0    1    0   91   53    0.000916   -0.000013
    0    1    0   92   53   -0.002003    0.000010
    0    1    0   93   53    0.000082    0.000004
    0    1    0   94   53    0.000014   -0.000004
    0    1    0   95   53    0.000437   -0.000015
    0    1    0   96   53    0.000948    0.000001
    0    1    0   97   53    0.029645   -0.000055
    0    1    0   98   53    0.066468   -0.000730
    0    1    0   99   53    0.016337   -0.000000
    0    1    0  100   53    0.011769    0.000113
    0    1    0    1   54    0.000303   -0.000002
    0    1    0    2   54    0.000200   -0.000002
    0    1    0    3   54    0.000199   -0.000001
    0    1    0    4   54    0.000315    0.000001
    0    1    0    5   54   -0.000352   -0.000001
    0    1    0    6   54   -0.000141   -0.000005
    0    1    0    7   54   -0.001473    0.000000
    0    1    0    8   54   -0.000980   -0.000003
    0    1    0    9   54   -0.002386   -0.000010
    0    1    0   10   54    0.000463    0.000000
    0    1    0   11   54    0.000278    0.000002
    0    1    0   12   54    0.000535    0.000001
    0    1    0   13   54    0.002083    0.000008
    0    1    0   14   54   -0.002368   -0.000001
    0    1    0   15   54    0.002274    0.000010
    0    1    0   16   54   -0.000224   -0.000009
    0    1    0   17   54    0.000229    0.000011
    0    1    0   18   54   -0.000300   -0.000010
    0    1    0   19   54    0.000805    0.000005
    0    1    0   20   54   -0.000200   -0.000007
    0    1    0   21   54    0.000836    0.000006
    0    1    0   22   54   -0.000892    0.000007
    0    1    0   23   54    0.001822   -0.000013
    0    1    0   24   54   -0.001810   -0.000002
    0    1    0   25   54    0.000214   -0.000001
    0    1    0   26   54   -0.000451    0.000001
    0    1    0   27   54   -0.000922    0.000002
    0    1    0   28   54   -0.000163   -0.000001
    0    1    0   29   54    0.000247   -0.000001
    0    1    0   30   54   -0.000199   -0.000000
    0    1    0   31   54   -0.000037   -0.000000
    0    1    0   32   54   -0.000351    0.000001
    0    1    0   33   54    0.000224   -0.000003
    0    1    0   34   54   -0.000891    0.000010
    0    1    0   35   54    0.002792    0.000028
    0    1    0   36   54    0.000256   -0.000025
    0    1    0   37   54    0.000808   -0.000004
    0    1    0   38   54   -0.000993    0.000007
    0    1    0   39   54   -0.001001    0.000007
    0    1    0   40   54   -0.000620   -0.000001
    0    1    0   41   54    0.000969    0.000001
    0    1    0   42   54    0.000510    0.000000
    0    1    0   43   54    0.000617   -0.000010
    0    1    0   44   54   -0.000789    0.000008
    0    1    0   45   54   -0.000559    0.000012
    0    1    0   46   54   -0.002352    0.000020
    0    1    0   47   54    0.001265   -0.000014
    0    1    0   48   54    0.000632   -0.000039
    0    1    0   49   54   -0.000600   -0.000005
    0    1    0   50   54   -0.000108    0.000005
    0    1    0   51   54    0.000440   -0.000002
    0    1    0   52   54    0.000501   -0.000009
    0    1    0   53   54    0.000154    0.000001
    0    1    0   54   54    0.001800   -0.000002
    0    1    0   55   54    0.001215    0.000000
    0    1    0   56   54   -0.000372   -0.000004
    0    1    0   57   54   -0.000265    0.000004
    0    1    0   58   54    0.000405   -0.000000
    0    1    0   59   54   -0.000132   -0.000002
    0    1    0   60   54   -0.000569    0.000003
    0    1    0   61   54   -0.000401   -0.000003
    0    1    0   62   54   -0.000403    0.000001
    0    1    0   63   54   -0.000048    0.000004
    0    1    0   64   54   -0.000058    0.000000
    0    1    0   65   54   -0.000008    0.000000
    0    1    0   66   54    0.000035   -0.000001
    0    1    0   67   54   -0.000014    0.000001
    0    1    0   68   54    0.000005    0.000001
    0    1    0   69   54   -0.000515   -0.000002
    0    1    0   70   54    0.000160    0.000000
    0    1    0   71   54    0.000256   -0.000006
    0    1    0   72   54    0.000700   -0.000004
    0    1    0   73   54   -0.000044    0.000001
    0    1    0   74   54    0.000932   -0.000003
    0    1    0   75   54   -0.000600    0.000001
    0    1    0   76   54   -0.002721    0.000026
    0    1    0   77   54    0.000932   -0.000001
    0    1    0   78   54   -0.002333    0.000007
    0    1    0   79   54    0.000257   -0.000011
    0    1    0   80   54    0.002720    0.000002
    0    1    0   81   54    0.000885    0.000000
    0    1    0   82   54    0.000557    0.000003
    0    1    0   83   54    0.000259    0.000012
    0    1    0   84   54   -0.000447   -0.000005
    0    1    0   85   54    0.000005   -0.000002
    0    1    0   86   54   -0.000403    0.000007
    0    1    0   87   54   -0.000552    0.000002
    0    1    0   88   54   -0.001004   -0.000002
    0    1    0   89   54   -0.000591    0.000005
    0    1    0   90   54    0.000591    0.000018
    0    1    0   91   54   -0.000410    0.000001
    0    1    0   92   54    0.000808    0.000001
    0    1    0   93   54    0.000526    0.000003
    0    1    0   94   54   -0.000509   -0.000002
    0    1    0   95   54   -0.000593    0.000008
    0    1    0   96   54   -0.000879    0.000001
    0    1    0   97   54    0.000626   -0.000026
    0    1    0   98   54    0.000535    0.000002
    0    1    0   99   54   -0.000122   -0.000036
    0    1    0  100   54    0.002898   -0.000021
    0    1    0    1   55   -0.000351    0.000002
    0    1    0    2   55    0.000133    0.000001
    0    1    0    3   55   -0.000170    0.000002
    0    1    0    4   55   -0.000211   -0.000001
    0    1    0    5   55   -0.000114    0.000002
    0    1    0    6   55    0.000092    0.000003
    0    1    0    7   55    0.000836   -0.000002
    0    1    0    8   55    0.002011   -0.000003
    0    1    0    9   55    0.001401   -0.000005
    0    1    0   10   55   -0.000056    0.000002
    0    1    0   11   55   -0.000278   -0.000003
    0    1    0   12   55    0.000169    0.000001
    0    1    0   13   55   -0.001641   -0.000008
    0    1    0   14   55    0.000927    0.000007
    0    1    0   15   55   -0.000746   -0.000012
    0    1    0   16   55   -0.000303   -0.000001
    0    1    0   17   55    0.000308   -0.000001
    0    1    0   18   55   -0.000207   -0.000001
    0    1    0   19   55    0.000107   -0.000001
    0    1    0   20   55   -0.000183    0.000002
    0    1    0   21   55    0.000320    0.000000
    0    1    0   22   55    0.000208    0.000001
    0    1    0   23   55   -0.000901    0.000005
    0    1    0   24   55    0.000713    0.000002
    0    1    0   25   55   -0.000057   -0.000000
    0    1    0   26   55    0.000201   -0.000001
    0    1    0   27   55   -0.000040   -0.000003
    0    1    0   28   55    0.000150    0.000002
    0    1    0   29   55    0.000169    0.000002
    0    1    0   30   55    0.000156    0.000000
    0    1    0   31   55    0.000277    0.000001
    0    1    0   32   55   -0.000196    0.000000
    0    1    0   33   55   -0.000454   -0.000000
    0    1    0   34   55   -0.000096   -0.000003
    0    1    0   35   55   -0.002944   -0.000008
    0    1    0   36   55   -0.001327   -0.000002
    0    1    0   37   55    0.000149   -0.000000
    0    1    0   38   55    0.000147    0.000002
    0    1    0   39   55   -0.000052   -0.000002
    0    1    0   40   55   -0.000320   -0.000001
    0    1    0   41   55    0.000018    0.000002
    0    1    0   42   55    0.000280    0.000000
    0    1    0   43   55    0.000219    0.000002
    0    1    0   44   55   -0.000134   -0.000005
    0    1    0   45   55   -0.000148   -0.000001
    0    1    0   46   55    0.001500   -0.000012
    0    1    0   47   55   -0.000322    0.000015
    0    1    0   48   55   -0.000287    0.000015
    0    1    0   49   55   -0.000211   -0.000001
    0    1    0   50   55   -0.000243   -0.000004
    0    1    0   51   55    0.000037    0.000003
    0    1    0   52   55    0.000290    0.000005
    0    1    0   53   55    0.000358    0.000000
    0    1    0   54   55   -0.000786    0.000000
    0    1    0   55   55   -0.000424    0.000001
    0    1    0   56   55    0.000163   -0.000004
    0    1    0   57   55    0.000676   -0.000001
    0    1    0   58   55   -0.000031    0.000002
    0    1    0   59   55   -0.000040    0.000000
    0    1    0   60   55    0.000405    0.000001
    0    1    0   61   55    0.000063    0.000000
    0    1    0   62   55    0.000026   -0.000002
    0    1    0   63   55   -0.000054   -0.000001
    0    1    0   64   55   -0.000065   -0.000000
    0    1    0   65   55    0.000082    0.000000
    0    1    0   66   55    0.000003    0.000000
    0    1    0   67   55   -0.000016   -0.000000
    0    1    0   68   55   -0.000003   -0.000000
    0    1    0   69   55    0.000225    0.000002
    0    1    0   70   55    0.000640    0.000002
    0    1    0   71   55   -0.000063    0.000002
    0    1    0   72   55    0.000077    0.000000
    0    1    0   73   55   -0.000206   -0.000001
    0    1    0   74   55   -0.001079    0.000005
    0    1    0   75   55    0.000211   -0.000001
    0    1    0   76   55    0.001574   -0.000009
    0    1    0   77   55   -0.001835    0.000010
    0    1    0   78   55    0.001348    0.000006
    0    1    0   79   55    0.002577    0.000007
    0    1    0   80   55   -0.001368    0.000009
    0    1    0   81   55    0.000270   -0.000001
    0    1    0   82   55   -0.000271    0.000003
    0    1    0   83   55   -0.000330   -0.000003
    0    1    0   84   55   -0.000283    0.000001
    0    1    0   85   55    0.000167    0.000002
    0    1    0   86   55    0.000227   -0.000005
    0    1    0   87   55    0.000078   -0.000003
    0    1    0   88   55    0.000417    0.000004
    0    1    0   89   55    0.000249   -0.000002
    0    1    0   90   55   -0.000795   -0.000027
    0    1    0   91   55    0.000359   -0.000001
    0    1    0   92   55   -0.000096    0.000002
    0    1    0   93   55   -0.000370   -0.000003
    0    1    0   94   55    0.001256   -0.000005
    0    1    0   95   55   -0.000029   -0.000000
    0    1    0   96   55   -0.000070   -0.000004
    0    1    0   97   55   -0.001027   -0.000005
    0    1    0   98   55   -0.000865   -0.000015
    0    1    0   99   55   -0.002395    0.000017
    0    1    0  100   55   -0.000817   -0.000001
    0    1    0    1   56   -0.000577    0.000001
    0    1    0    2   56    0.000523   -0.000002
    0    1    0    3   56   -0.000170    0.000001
    0    1    0    4   56    0.000182    0.000000
    0    1    0    5   56    0.000024   -0.000003
    0    1    0    6   56    0.000160    0.000000
    0    1    0    7   56   -0.000555   -0.000004
    0    1    0    8   56    0.001482    0.000000
    0    1    0    9   56   -0.001197    0.000011
    0    1    0   10   56    0.000359    0.000002
    0    1    0   11   56   -0.000064    0.000003
    0    1    0   12   56    0.000168    0.000003
    0    1    0   13   56   -0.000073    0.000002
    0    1    0   14   56    0.001001   -0.000005
    0    1    0   15   56   -0.000580    0.000001
    0    1    0   16   56    0.000027   -0.000004
    0    1    0   17   56    0.000014    0.000006
    0    1    0   18   56   -0.000169   -0.000006
    0    1    0   19   56   -0.000142    0.000002
    0    1    0   20   56   -0.000115    0.000000
    0    1    0   21   56   -0.000072    0.000001
    0    1    0   22   56   -0.000235   -0.000003
    0    1    0   23   56   -0.000959    0.000010
    0    1    0   24   56   -0.000375    0.000004
    0    1    0   25   56   -0.000073   -0.000000
    0    1    0   26   56   -0.000665    0.000003
    0    1    0   27   56    0.000086   -0.000001
    0    1    0   28   56   -0.000122    0.000001
    0    1    0   29   56   -0.000291   -0.000001
    0    1    0   30   56    0.000330   -0.000002
    0    1    0   31   56   -0.000133    0.000001
    0    1    0   32   56    0.000318   -0.000001
    0    1    0   33   56    0.000015   -0.000003
    0    1    0   34   56    0.000891   -0.000005
    0    1    0   35   56    0.000044    0.000003
    0    1    0   36   56   -0.001966    0.000015
    0    1    0   37   56   -0.000405   -0.000001
    0    1    0   38   56    0.000653   -0.000002
    0    1    0   39   56    0.000931    0.000002
    0    1    0   40   56    0.000778   -0.000000
    0    1    0   41   56   -0.000489    0.000001
    0    1    0   42   56   -0.000714    0.000002
    0    1    0   43   56   -0.000448    0.000001
    0    1    0   44   56    0.000313    0.000000
    0    1    0   45   56    0.000435   -0.000001
    0    1    0   46   56    0.002860   -0.000009
    0    1    0   47   56    0.000089    0.000012
    0    1    0   48   56   -0.000406    0.000003
    0    1    0   49   56    0.000253   -0.000001
    0    1    0   50   56    0.000090   -0.000003
    0    1    0   51   56   -0.000338    0.000001
    0    1    0   52   56   -0.000480    0.000000
    0    1    0   53   56    0.000132    0.000000
    0    1    0   54   56    0.000253   -0.000007
    0    1    0   55   56   -0.000225    0.000001
    0    1    0   56   56    0.000496    0.000001
    0    1    0   57   56    0.000175   -0.000001
    0    1    0   58   56    0.000130   -0.000002
    0    1    0   59   56   -0.000040    0.000001
    0    1    0   60   56    0.000030   -0.000000
    0    1    0   61   56   -0.000039    0.000000
    0    1    0   62   56    0.000219    0.000000
    0    1    0   63   56    0.000084    0.000000
    0    1    0   64   56   -0.000003   -0.000000
    0    1    0   65   56    0.000019    0.000000
    0    1    0   66   56   -0.000009    0.000000
    0    1    0   67   56   -0.000006    0.000000
    0    1    0   68   56    0.000002   -0.000000
    0    1    0   69   56    0.000098   -0.000000
    0    1    0   70   56    0.000033   -0.000003
    0    1    0   71   56   -0.000191   -0.000002
    0    1    0   72   56    0.000075   -0.000001
    0    1    0   73   56    0.000906   -0.000001
    0    1    0   74   56   -0.000250    0.000003
    0    1    0   75   56    0.001427   -0.000007
    0    1    0   76   56    0.001523   -0.000013
    0    1    0   77   56   -0.001259   -0.000006
    0    1    0   78   56    0.000023   -0.000020
    0    1    0   79   56   -0.005498   -0.000017
    0    1    0   80   56   -0.000041   -0.000012
    0    1    0   81   56   -0.000153    0.000009
    0    1    0   82   56    0.000785    0.000002
    0    1    0   83   56    0.000629    0.000002
    0    1    0   84   56   -0.000047   -0.000004
    0    1    0   85   56    0.000319   -0.000004
    0    1    0   86   56    0.000111   -0.000006
    0    1    0   87   56   -0.000453    0.000004
    0    1    0   88   56    0.000399   -0.000004
    0    1    0   89   56   -0.000086    0.000001
    0    1    0   90   56   -0.000270   -0.000009
    0    1    0   91   56   -0.000147    0.000001
    0    1    0   92   56   -0.000128    0.000000
    0    1    0   93   56    0.000019   -0.000004
    0    1    0   94   56    0.000153   -0.000007
    0    1    0   95   56    0.000132    0.000003
    0    1    0   96   56    0.000212    0.000000
    0    1    0   97   56    0.001747   -0.000002
    0    1    0   98   56   -0.003204   -0.000040
    0    1    0   99   56   -0.005634    0.000010
    0    1    0  100   56    0.002633    0.000007
    0    1    0    1   57   -0.000254   -0.000002
    0    1    0    2   57    0.000382   -0.000000
    0    1    0    3   57   -0.000438   -0.000005
    0    1    0    4   57   -0.000201    0.000003
    0    1    0    5   57    0.000313   -0.000004
    0    1    0    6   57   -0.001086    0.000002
    0    1    0    7   57    0.000920    0.000010
    0    1    0    8   57   -0.002414   -0.000013
    0    1    0    9   57    0.000803    0.000035
    0    1    0   10   57   -0.000217   -0.000002
    0    1    0   11   57    0.000326    0.000003
    0    1    0   12   57   -0.000235   -0.000003
    0    1    0   13   57    0.000139    0.000005
    0    1    0   14   57   -0.000962   -0.000004
    0    1    0   15   57   -0.000599    0.000002
    0    1    0   16   57    0.001180    0.000005
    0    1    0   17   57   -0.001156   -0.000005
    0    1    0   18   57    0.001072    0.000007
    0    1    0   19   57   -0.000757    0.000003
    0    1    0   20   57    0.000521   -0.000001
    0    1    0   21   57   -0.000783    0.000002
    0    1    0   22   57   -0.000360    0.000004
    0    1    0   23   57   -0.000114    0.000000
    0    1    0   24   57   -0.000506    0.000013
    0    1    0   25   57   -0.000116   -0.000000
    0    1    0   26   57   -0.000313    0.000002
    0    1    0   27   57   -0.000409    0.000003
    0    1    0   28   57   -0.000104   -0.000002
    0    1    0   29   57   -0.000045    0.000001
    0    1    0   30   57   -0.000330   -0.000002
    0    1    0   31   57    0.000005   -0.000001
    0    1    0   32   57   -0.000375   -0.000002
    0    1    0   33   57    0.000178   -0.000000
    0    1    0   34   57    0.001737    0.000001
    0    1    0   35   57   -0.001776   -0.000013
    0    1    0   36   57    0.000307    0.000012
    0    1    0   37   57   -0.000348   -0.000008
    0    1    0   38   57   -0.000225   -0.000003
    0    1    0   39   57    0.000428    0.000014
    0    1    0   40   57    0.000223    0.000002
    0    1    0   41   57    0.000068   -0.000002
    0    1    0   42   57    0.000047   -0.000001
    0    1    0   43   57    0.000226    0.000001
    0    1    0   44   57   -0.000218    0.000003
    0    1    0   45   57   -0.000126   -0.000001
    0    1    0   46   57    0.000150    0.000008
    0    1    0   47   57    0.000149   -0.000006
    0    1    0   48   57   -0.001328   -0.000011
    0    1    0   49   57    0.000188    0.000006
    0    1    0   50   57    0.000386   -0.000003
    0    1    0   51   57   -0.000487   -0.000003
    0    1    0   52   57    0.000203   -0.000001
    0    1    0   53   57    0.000484    0.000000
    0    1    0   54   57   -0.000730    0.000003
    0    1    0   55   57    0.001269   -0.000004
    0    1    0   56   57   -0.000053    0.000003
    0    1    0   57   57   -0.001442    0.000004
    0    1    0   58   57   -0.000116    0.000001
    0    1    0   59   57    0.000013    0.000002
    0    1    0   60   57   -0.000375    0.000002
    0    1    0   61   57    0.000274   -0.000000
    0    1    0   62   57    0.000117    0.000004
    0    1    0   63   57    0.000066   -0.000001
    0    1    0   64   57    0.000086    0.000000
    0    1    0   65   57   -0.000221   -0.000000
    0    1    0   66   57    0.000006   -0.000000
    0    1    0   67   57   -0.000009    0.000000
    0    1    0   68   57    0.000006   -0.000000
    0    1    0   69   57   -0.000674   -0.000002
    0    1    0   70   57   -0.000309   -0.000000
    0    1    0   71   57   -0.000537   -0.000003
    0    1    0   72   57   -0.000161   -0.000000
    0    1    0   73   57    0.000686   -0.000005
    0    1    0   74   57    0.000704    0.000003
    0    1    0   75   57   -0.000408   -0.000008
    0    1    0   76   57   -0.000299    0.000002
    0    1    0   77   57    0.003542    0.000012
    0    1    0   78   57   -0.003850   -0.000021
    0    1    0   79   57    0.006728   -0.000001
    0    1    0   80   57    0.004946   -0.000007
    0    1    0   81   57   -0.001000    0.000005
    0    1    0   82   57    0.000374   -0.000014
    0    1    0   83   57   -0.000122    0.000010
    0    1    0   84   57    0.000930    0.000004
    0    1    0   85   57    0.000537   -0.000001
    0    1    0   86   57    0.000381   -0.000011
    0    1    0   87   57    0.000284    0.000011
    0    1    0   88   57   -0.001174   -0.000010
    0    1    0   89   57   -0.000837    0.000004
    0    1    0   90   57    0.000234    0.000009
    0    1    0   91   57    0.000436   -0.000002
    0    1    0   92   57   -0.000110    0.000000
    0    1    0   93   57    0.000998    0.000005
    0    1    0   94   57   -0.001504    0.000008
    0    1    0   95   57    0.000098   -0.000004
    0    1    0   96   57   -0.000281    0.000003
    0    1    0   97   57    0.004589    0.000013
    0    1    0   98   57   -0.005054   -0.000043
    0    1    0   99   57   -0.006384    0.000006
    0    1    0  100   57    0.004627   -0.000014
    0    1    0    1   58    0.000274   -0.000002
    0    1    0    2   58   -0.000037   -0.000001
    0    1    0    3   58    0.000130   -0.000003
    0    1    0    4   58   -0.000082    0.000003
    0    1    0    5   58    0.000556   -0.000001
    0    1    0    6   58   -0.000118    0.000005
    0    1    0    7   58   -0.000021    0.000001
    0    1    0    8   58   -0.000832   -0.000015
    0    1    0    9   58    0.001230    0.000013
    0    1    0   10   58   -0.000236   -0.000002
    0    1    0   11   58   -0.000290    0.000003
    0    1    0   12   58   -0.000087   -0.000005
    0    1    0   13   58   -0.000687   -0.000006
    0    1    0   14   58    0.000366    0.000002
    0    1    0   15   58   -0.001015   -0.000012
    0    1    0   16   58   -0.000208   -0.000005
    0    1    0   17   58    0.000366    0.000006
    0    1    0   18   58    0.000053   -0.000005
    0    1    0   19   58   -0.000311    0.000002
    0    1    0   20   58   -0.000000   -0.000001
    0    1    0   21   58   -0.000557    0.000002
    0    1    0   22   58    0.000887    0.000002
    0    1    0   23   58   -0.000735    0.000000
    0    1    0   24   58    0.000204    0.000006
    0    1    0   25   58   -0.000208    0.000001
    0    1    0   26   58   -0.000334    0.000001
    0    1    0   27   58    0.000138   -0.000001
    0    1    0   28   58    0.000244    0.000000
    0    1    0   29   58   -0.000251   -0.000001
    0    1    0   30   58   -0.000479   -0.000000
    0    1    0   31   58    0.000138   -0.000000
    0    1    0   32   58   -0.000314   -0.000000
    0    1    0   33   58    0.000087    0.000000
    0    1    0   34   58    0.000065    0.000001
    0    1    0   35   58   -0.001973   -0.000017
    0    1    0   36   58    0.000044    0.000005
    0    1    0   37   58   -0.000752   -0.000004
    0    1    0   38   58    0.000639    0.000003
    0    1    0   39   58    0.000233    0.000001
    0    1    0   40   58    0.000353    0.000003
    0    1    0   41   58   -0.000349   -0.000004
    0    1    0   42   58   -0.000645   -0.000004
    0    1    0   43   58   -0.000397   -0.000003
    0    1    0   44   58    0.000382    0.000004
    0    1    0   45   58    0.000597    0.000002
    0    1    0   46   58    0.000422   -0.000004
    0    1    0   47   58   -0.001088   -0.000005
    0    1    0   48   58   -0.000823    0.000007
    0    1    0   49   58    0.000102   -0.000003
    0    1    0   50   58    0.000375    0.000000
    0    1    0   51   58    0.000197   -0.000001
    0    1    0   52   58    0.000464   -0.000003
    0    1    0   53   58    0.000241    0.000002
    0    1    0   54   58    0.000246    0.000005
    0    1    0   55   58    0.000045   -0.000005
    0    1    0   56   58   -0.000097    0.000000
    0    1    0   57   58   -0.000066    0.000005
    0    1    0   58   58    0.000971   -0.000001
    0    1    0   59   58    0.000033    0.000001
    0    1    0   60   58   -0.000328    0.000000
    0    1    0   61   58    0.000136    0.000001
    0    1    0   62   58   -0.000351    0.000001
    0    1    0   63   58    0.000009   -0.000001
    0    1    0   64   58    0.000010    0.000000
    0    1    0   65   58    0.000029    0.000001
    0    1    0   66   58    0.000150    0.000000
    0    1    0   67   58    0.000031    0.000001
    0    1    0   68   58   -0.000206   -0.000000
    0    1    0   69   58    0.001508    0.000004
    0    1    0   70   58    0.000053    0.000003
    0    1    0   71   58    0.000540    0.000003
    0    1    0   72   58    0.000102   -0.000004
    0    1    0   73   58    0.000538    0.000001
    0    1    0   74   58    0.001309   -0.000006
    0    1    0   75   58   -0.000066    0.000001
    0    1    0   76   58   -0.000136    0.000002
    0    1    0   77   58   -0.001079    0.000012
    0    1    0   78   58   -0.000998    0.000029
    0    1    0   79   58   -0.001261   -0.000032
    0    1    0   80   58   -0.000606   -0.000000
    0    1    0   81   58   -0.000655   -0.000002
    0    1    0   82   58    0.000064   -0.000005
    0    1    0   83   58   -0.000027    0.000003
    0    1    0   84   58   -0.000200   -0.000005
    0    1    0   85   58    0.000793   -0.000001
    0    1    0   86   58   -0.000252    0.000008
    0    1    0   87   58   -0.000370    0.000006
    0    1    0   88   58    0.000807    0.000001
    0    1    0   89   58   -0.001396    0.000003
    0    1    0   90   58    0.001043    0.000036
    0    1    0   91   58    0.000551   -0.000002
    0    1    0   92   58   -0.000362   -0.000005
    0    1    0   93   58    0.000439   -0.000001
    0    1    0   94   58    0.000606   -0.000001
    0    1    0   95   58    0.000428   -0.000000
    0    1    0   96   58    0.000115    0.000007
    0    1    0   97   58    0.003063    0.000012
    0    1    0   98   58   -0.001029    0.000006
    0    1    0   99   58   -0.000268    0.000029
    0    1    0  100   58    0.000335   -0.000014
    0    1    0    1   59    0.000019    0.000001
    0    1    0    2   59   -0.000009   -0.000000
    0    1    0    3   59    0.000061    0.000001
    0    1    0    4   59    0.000043   -0.000000
    0    1    0    5   59    0.000006   -0.000001
    0    1    0    6   59    0.000121   -0.000001
    0    1    0    7   59    0.000053   -0.000006
    0    1    0    8   59    0.000263    0.000011
    0    1    0    9   59   -0.000490   -0.000006
    0    1    0   10   59   -0.000017    0.000001
    0    1    0   11   59   -0.000021   -0.000001
    0    1    0   12   59    0.000002    0.000001
    0    1    0   13   59    0.000166   -0.000001
    0    1    0   14   59    0.000214    0.000001
    0    1    0   15   59    0.000223    0.000002
    0    1    0   16   59   -0.000016   -0.000000
    0    1    0   17   59   -0.000012   -0.000001
    0    1    0   18   59   -0.000026    0.000001
    0    1    0   19   59   -0.000006   -0.000000
    0    1    0   20   59   -0.000018    0.000000
    0    1    0   21   59    0.000011   -0.000000
    0    1    0   22   59   -0.000041    0.000001
    0    1    0   23   59    0.000015   -0.000000
    0    1    0   24   59   -0.000203   -0.000001
    0    1    0   25   59   -0.000007    0.000000
    0    1    0   26   59   -0.000017   -0.000001
    0    1    0   27   59    0.000094   -0.000000
    0    1    0   28   59    0.000003    0.000001
    0    1    0   29   59    0.000011   -0.000000
    0    1    0   30   59    0.000024   -0.000001
    0    1    0   31   59    0.000038    0.000001
    0    1    0   32   59   -0.000008   -0.000001
    0    1    0   33   59   -0.000023   -0.000000
    0    1    0   34   59    0.000098   -0.000003
    0    1    0   35   59    0.000427    0.000014
    0    1    0   36   59   -0.000573    0.000001
    0    1    0   37   59    0.000081    0.000002
    0    1    0   38   59    0.000030   -0.000000
    0    1    0   39   59   -0.000198    0.000001
    0    1    0   40   59    0.000001   -0.000000
    0    1    0   41   59    0.000024   -0.000000
    0    1    0   42   59    0.000013    0.000000
    0    1    0   43   59    0.000010    0.000000
    0    1    0   44   59   -0.000044   -0.000001
    0    1    0   45   59   -0.000042   -0.000001
    0    1    0   46   59   -0.000275    0.000002
    0    1    0   47   59    0.000034    0.000001
    0    1    0   48   59    0.000200   -0.000002
    0    1    0   49   59   -0.000064    0.000000
    0    1    0   50   59   -0.000061   -0.000000
    0    1    0   51   59    0.000010    0.000000
    0    1    0   52   59    0.000075    0.000000
    0    1    0   53   59   -0.000002   -0.000000
    0    1    0   54   59    0.000180   -0.000000
    0    1    0   55   59   -0.000119    0.000000
    0    1    0   56   59   -0.000142   -0.000000
    0    1    0   57   59    0.000163   -0.000000
    0    1    0   58   59    0.000087    0.000001
    0    1    0   59   59   -0.000063    0.000000
    0    1    0   60   59   -0.000017    0.000000
    0    1    0   61   59   -0.000040   -0.000001
    0    1    0   62   59   -0.000105    0.000000
    0    1    0   63   59    0.000018    0.000001
    0    1    0   64   59   -0.000007   -0.000000
    0    1    0   65   59    0.000007   -0.000000
    0    1    0   66   59   -0.000003   -0.000000
    0    1    0   67   59   -0.000009    0.000000
    0    1    0   68   59    0.000005    0.000000
    0    1    0   69   59   -0.000010    0.000000
    0    1    0   70   59    0.000023   -0.000000
    0    1    0   71   59   -0.000001   -0.000000
    0    1    0   72   59   -0.000080    0.000000
    0    1    0   73   59    0.000019    0.000000
    0    1    0   74   59   -0.000139    0.000000
    0    1    0   75   59    0.000102   -0.000001
    0    1    0   76   59    0.000082   -0.000001
    0    1    0   77   59   -0.000164   -0.000009
    0    1    0   78   59    0.000108    0.000001
    0    1    0   79   59    0.000021    0.000006
    0    1    0   80   59   -0.000070   -0.000003
    0    1    0   81   59   -0.000031    0.000001
    0    1    0   82   59   -0.000044    0.000001
    0    1    0   83   59    0.000099    0.000001
    0    1    0   84   59    0.000103    0.000002
    0    1    0   85   59   -0.000006   -0.000000
    0    1    0   86   59   -0.000019    0.000001
    0    1    0   87   59   -0.000133   -0.000001
    0    1    0   88   59    0.000104    0.000001
    0    1    0   89   59    0.000058    0.000001
    0    1    0   90   59   -0.000024   -0.000001
    0    1    0   91   59   -0.000093    0.000001
    0    1    0   92   59    0.000079   -0.000000
    0    1    0   93   59   -0.000025    0.000001
    0    1    0   94   59    0.000083   -0.000002
    0    1    0   95   59   -0.000055    0.000000
    0    1    0   96   59    0.000006   -0.000002
    0    1    0   97   59   -0.000561   -0.000016
    0    1    0   98   59    0.001170    0.000006
    0    1    0   99   59    0.000473   -0.000010
    0    1    0  100   59   -0.000405    0.000001
    0    1    0    1   60   -0.000055   -0.000000
    0    1    0    2   60    0.000034   -0.000000
    0    1    0    3   60   -0.000079   -0.000000
    0    1    0    4   60    0.000007    0.000000
    0    1    0    5   60   -0.000024    0.000001
    0    1    0    6   60   -0.000028    0.000001
    0    1    0    7   60    0.000012    0.000007
    0    1    0    8   60   -0.000237   -0.000010
    0    1    0    9   60    0.000105    0.000003
